0RB0LA_1LC1RC_1LA1RD_1RB0RC	6	2	0	41336	32
0RB0LD_1RC0RC_1RD1RA_1LA0LC	6	2	0	11344	29
0RB0LC_1RC0LD_1LA0RA_1LB0LB	14	2	4096	235576	56
0RB0LD_1RC1LB_1LD0RA_1LA1LD	10	2	0	186160	43
0RB0RA_1LC1RA_1LD1RD_1RD0LB	15	2	0	133464	60
0RB0RC_1LC1RD_1LA0LB_0RA1RA	6	2	0	10104	29
0RB0RC_1RC0LD_0LD0RD_1RA1LC	6	2	0	11680	29
0RB0RD_1LC1RD_0LD0LC_1RA1LC	6	2	0	23280	31
0RB0RD_0LC1RA_1LD0LD_1LA1LB	6	2	0	11392	29
0RB1LB_0LC1RC_1LD0RA_1LA0LA	6	2	0	48112	30
0RB1LB_0LC1RC_1LD0RA_1LA0LC	6	2	0	41584	30
0RB1LB_0LC1RC_1LD0RA_1LA0RA	6	2	0	48112	30
0RB1LA_1RC0LD_1LD0RA_1LB1LD	20	2	0	215976	72
0RB1LB_1RC0LD_1RD0LD_0LA1RA	6	2	0	38408	31
0RB1LB_1RC0LD_1RD0RB_0LA1RA	6	2	0	33160	31
0RB1LB_1RC0LD_1RD0RD_0LA1RA	6	2	0	38408	31
0RB1LC_0RC1RA_1RD0LD_1LA0LC	6	2	0	28528	30
0RB1LB_1RC0LD_1LD0RA_1RA1LD	9	2	4096	210344	40
0RB1LD_1RC0LA_1LA1RA_1LB0LD	6	2	0	20960	31
0RB1LD_1RC0RC_1RD1RA_0LA0LC	6	2	0	10776	29
0RB1LD_1RC1RA_1LB1RA_1LB0LD	6	2	0	33648	31
0RB1LD_1RC1RA_1LC1RA_1LB0LD	6	2	0	33648	31
0RB1LD_1RC1LB_1RD0RA_0LA0LB	12	2	16384	239040	49
0RB1LD_1RC1RD_1LD1RA_1LA0LC	4	2	0	46576	26
0RB1RA_1RC0LD_0LD0RD_1RA1LC	6	2	0	10560	29
0RB1RB_0RC0RD_1LD1RA_1LB0LC	6	2	0	9808	29
0RB1RC_1LC1RA_1LD0RB_1RB0LC	6	2	0	19264	30
0RB1RD_1RC0LC_1LD0LB_0RA1LB	6	2	0	27288	30
0RB1RD_1RC0RC_1LD0LA_1RA0LC	6	2	0	101648	31
0RB1RD_1LC1LB_1RA0LB_1LC0RA	20	2	0	192432	71
1RB0LA_1LC0RD_1LA0LC_1RB0RC	8	2	0	23680	36
1RB0LA_1RC0RA_1LD0LB_1LA0LD	6	2	0	6768	29
1RB0LB_0LC1RC_0RD1LD_1RA0LB	6	2	0	46592	30
1RB0LB_0LC0RD_1LD1LD_1RA0LA	6	2	0	7112	29
1RB0LB_1RC0LC_0LD0RA_1RC1LA	6	2	0	7160	29
1RB0LB_1LC0LA_0RD1LA_0RA1RC	6	2	0	28400	30
1RB0LB_1RC0LC_0LD0RA_1RB1LA	6	2	0	6936	29
1RB0LB_1RC0LC_0LD0RA_1LA1LA	6	2	0	7064	29
1RB0LB_1RC0LC_0LD0RD_1RB1LA	6	2	0	6936	29
1RB0LA_1LC0RC_1RD1LA_1RA0LC	15	2	0	179872	60
1RB0LB_1LC0RD_1LA1RA_1LC0RC	6	2	0	12072	29
1RB0LB_1RC1LC_1LD0RD_1RB0LA	6	2	0	12704	29
1RB0LC_0LC0RC_1RD1LB_0RA0RB	6	2	0	11912	29
1RB0LC_0LC0RC_1RD1LB_0RA1RD	6	2	0	10792	29
1RB0LB_1RC1LB_1LA0RD_0LA1RC	4	2	0	75176	26
1RB0LC_1LC0RA_1RA1LD_0RD1LA	6	2	0	15672	31
1RB0LC_1LC0RA_1RA1LD_1RB1LA	6	2	0	15448	31
1RB0LC_1LC0RA_1RD1LD_1RB1LA	6	2	0	15448	31
1RB0LC_1LC1LB_0RD0LD_1LA1RC	6	2	0	12984	29
1RB0LA_1LC0RC_1RD1LA_1RA1LD	15	2	0	159128	58
1RB0LC_1LC0RD_1LD1LA_1RA1LC	8	2	0	45256	36
1RB0LC_1LC1RC_0RA1LD_1LA0LD	6	2	0	17464	31
1RB0LC_1LC1RD_1LA0LD_1RC0RA	6	2	0	15992	29
1RB0LC_1LC1RD_1LA0RB_1LA1RC	6	2	0	40648	31
1RB0LC_1LC1RD_1LA0RB_0LD1RC	6	2	0	41144	31
1RB0LC_1RC0LC_0LD1RD_0RA1LA	6	2	0	35672	31
1RB0LA_1LC0RC_1RD1LA_1RA1LC	15	2	0	222048	60
1RB0LC_1RC0RA_0LD1RD_0RA1LA	6	2	0	30792	31
1RB0LC_1RC0RC_0LD1RD_0RA1LA	6	2	0	35672	31
1RB0LC_1RC0RA_0LD1RD_0LB1LA	6	2	0	44264	30
1RB0LC_1RC0RA_0LD0RA_0LB1LA	6	2	0	33864	30
1RB0LC_1RC1RD_1LD1RB_1LA0RB	8	2	0	46672	36
1RB0LB_1LC1RD_1LD1RB_1LA0RD	15	2	0	190720	60
1RB0LD_1LC1RC_1LA1RD_1LA0RB	6	2	0	36456	32
1RB0LD_1RC0RA_1LA0LB_1RA1LC	6	2	0	12896	29
1RB0LB_1LC1RD_1LD0RB_1LA0RD	15	2	0	201584	61
1RB0LD_1RC1LC_1LA0RA_1RB0LB	6	2	0	12704	29
1RB0RA_0LC0RC_1RD1LB_1RA0RB	6	2	0	10680	29
1RB0RA_0LC0RC_1RD1LB_1RA1RD	6	2	0	9560	29
1RB0RA_1LC0RD_1RD1LD_0LB1RA	6	2	0	21512	31
1RB0RB_0LC1RC_0RD1LD_1RA0LB	6	2	0	46592	30
1RB0RA_1LC1RA_1LA0LD_1LB0LA	6	2	0	43136	30
1RB0RA_1RC1RB_0LD0RD_1RA1LC	6	2	0	9744	29
1RB0RC_0LC0LA_1RA1LD_0LB1LB	6	2	0	10392	29
1RB0RB_1RC1RD_0LD0LB_0RA1LC	6	2	0	11920	29
1RB0RC_1LC0LA_1RA0LD_1RC1LB	6	2	0	13280	29
1RB0RB_1RC1RD_1LD0LB_0RA0LC	6	2	0	11232	29
1RB0RC_1LC0LA_1RD0LB_1LB1RA	6	2	0	15832	29
1RB0RC_1LC0RA_1RA1RD_0LB1LD	6	2	0	12008	29
1RB0RC_1LC0RD_1LA0LB_1LB1RA	6	2	0	13208	29
1RB0RC_1LC0RA_1LD0LC_1RB0LD	8	2	0	23680	36
1RB0RC_1LC1RC_1LD1RA_0RB0LD	6	2	0	38240	32
1RB0RC_1RC0RB_0LD0RD_1RA1LC	6	2	0	10448	29
1RB0RD_0LC1RC_0RD1LD_1RA0LB	6	2	0	40272	30
1RB0RC_1RC1RB_0LD0RD_1RA1LC	6	2	0	11696	29
1RB0RD_0LC0RA_1LD0LD_1LA1LB	6	2	0	11272	29
1RB0RD_1LC0LA_1LD0LC_1RA0LD	6	2	0	6736	29
1RB0LC_1LC0RD_1RD1LC_0RA1LA	9	2	4096	221264	40
1RB0RD_0LC1RD_0LD1LB_1LA0RA	6	2	0	47008	30
1RB0RD_1LC0RA_1RA1LD_1LA0LB	6	2	0	15456	29
1RB0RD_1LC0LB_1RA1LB_1RC0RB	6	2	0	42568	30
1RB0LC_1RC0RD_1LD1LA_1RA1LC	8	2	1024	236192	37
1RB1LA_1LC1LB_0RD0LD_1LA1RC	6	2	0	11912	29
1RB0RD_1RC1LD_1RD0RA_1LB0LD	6	2	0	42760	30
1RB1LB_0LC1RD_1LA0RB_1RC0RD	6	2	0	18792	31
1RB0LD_1RC0LB_1LD0RD_1RA1LB	15	2	0	199776	60
1RB0LC_1LC1RB_0LD1RD_1LA0RB	9	2	1024	230072	40
1RB1LB_1LC0RC_1RA0LD_1RA0LA	6	2	0	12120	29
1RB1LB_1RC1LD_0LA0RD_1LC0RA	6	2	0	10688	29
1RB1LC_0LA0RC_1RD0LD_1RB0LB	6	2	0	7208	29
1RB1LB_1RC1LD_1LA0RD_1RC0LA	6	2	0	42304	31
1RB1LB_1RC1LD_0LA0RC_1LA0LB	6	2	0	40352	31
1RB0LC_1RC1RB_0LD0RB_1LA1RD	10	2	0	188760	43
1RB1LC_1RC0RD_1LA0LC_1RA0RC	6	2	0	43408	30
1RB0LD_1LC0RC_1LA1RD_1LA1LB	14	2	4096	223272	54
1RB1LD_0LC0RB_1RA1LA_1LC0LA	6	2	0	42552	31
1RB1LD_0RC0RD_1RD0LA_0LA0RA	6	2	0	11600	29
1RB1LD_1LC0RD_1RA1LA_1RB0LC	6	2	0	15448	31
1RB1LD_1LC0RD_1RD1LA_1RB0LC	6	2	0	15448	31
1RB1LC_1RC0RB_0LD0RD_1LA1LC	16	2	0	130752	61
1RB1LD_1LC0RD_1RD1RC_0LA0RA	6	2	0	13072	29
1RB1LD_1RC0LA_1LA0RB_0LA1LB	6	2	0	19304	30
1RB1LD_1RC0LA_1LA0RB_1RD1LB	6	2	0	19528	30
1RB1LD_1RC0LA_1LA0RB_0RD1LB	6	2	0	42816	31
1RB1LD_1RC0LA_1LA0RB_1RC1LB	6	2	0	42304	31
1RB1LD_1RC0LA_1RD0RB_1LB0LC	6	2	0	13856	29
1RB1LB_1LB0RC_1RA1LD_0LC0LD	15	2	0	130624	60
1RB1LD_1RC0RD_1LA0RB_1LB0LC	6	2	0	16576	29
1RB1LD_1RC0RA_0LA0LB_0LC1LC	6	2	0	10344	29
1RB1LA_1RC0LB_1LD0RD_1RA1LB	15	2	0	158704	58
1RB1RA_0LC0RC_1RD1LB_1LA0RB	6	2	0	13432	29
1RB1LD_1RC0RD_1RD1RC_0LA0RA	6	2	0	11616	29
1RB0RC_0LC0LD_0RD1LB_1RA1LD	12	2	4096	237584	49
1RB1RA_0LC0RC_1RD1LB_1LA1RD	6	2	0	12312	29
1RB1RA_0LC0RC_1RD1LB_1RA1RD	6	2	0	10856	29
1RB1RA_1RC1RB_0LD0RD_1RA1LC	6	2	0	10576	29
1RB1RC_1LC0LA_0RD0LB_1RA0RA	6	2	0	11248	29
1RB1LD_1LC1RB_1RD1RC_0LA0RA	6	2	0	11952	29
1RB1LD_1RC0RB_1RD1RC_0LA0RA	6	2	0	9664	29
1RB1LD_1RC0RC_1RD1LA_0LC0RA	6	2	0	6536	29
1RB1LD_0RC1RB_1RD0LA_0LA0RA	6	2	0	10480	29
1RB1LD_1RC0RD_1RD0RC_0LA0RA	6	2	0	10384	29
1RB1LD_1RC1RB_1RD0RC_0LA0RA	6	2	0	9264	29
1RB1LD_1RC1RB_1RD1RC_0LA0RA	6	2	0	10496	29
1RB1RA_0LC0RC_1RD1LB_1RA0RB	6	2	0	11976	29
1RB1LC_1RC1LB_1RD0LC_1LA0RA	15	2	0	158560	58
1RB1RA_0LC0RC_1RD1LB_1RA0RD	6	2	0	9976	29
1RB1RA_1RC0RB_0LD0RD_1RA1LC	6	2	0	9328	29
1RB1LA_1RC0RD_0LD0LA_0RA1LC	12	2	4096	219368	49
1RB1LC_1RC0LA_1RD0LC_1LA0RA	15	2	0	199824	60
1RB1LD_1RC1LC_1LC0RA_0LA0LD	15	2	0	133816	60
1RB1LA_0RC1LC_1RD0LA_1LA0RB	9	2	1024	234592	40
1RB1LD_1RC0LD_1RD0RA_1LA1LB	8	2	1024	236160	37
1RB1RC_1LC1RA_1LD0RA_1LA0LB	8	2	1024	236320	37
